2.019062050000000000e+07 4.065699999999999870e-01 8.471292519999999993e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.071499999999999564e-01 8.442662399999999456e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.077399999999999913e-01 8.411676200000001158e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.083299999999999708e-01 8.378523270000000078e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.089200000000000057e-01 8.343603680000000189e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.095099999999999851e-01 8.306500840000000663e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.101100000000000301e-01 8.266997379999999618e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.107000000000000095e-01 8.225910300000000008e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.113100000000000089e-01 8.181367210000001222e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.119099999999999984e-01 8.135634410000001093e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.125199999999999978e-01 8.086629559999999328e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.131299999999999972e-01 8.035378499999999979e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.137399999999999967e-01 7.981458340000000540e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.143600000000000061e-01 7.924220640000000371e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.149800000000000155e-01 7.864700960000000629e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.156000000000000250e-01 7.802058800000000183e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.162200000000000344e-01 7.737529800000000346e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.168499999999999983e-01 7.668789450000000896e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.174800000000000177e-01 7.597301040000000727e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.181100000000000372e-01 7.524307559999999784e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.187500000000000111e-01 7.449562499999999865e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.193899999999999850e-01 7.377489489999999872e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.200400000000000245e-01 7.308275960000000238e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.206799999999999984e-01 7.243268239999999247e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.213299999999999823e-01 7.181148520000000257e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.219800000000000217e-01 7.122600420000000376e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.226399999999999602e-01 7.066963439999999208e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.233000000000000096e-01 7.014927600000000485e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.239600000000000035e-01 6.966510719999999823e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.246300000000000074e-01 6.921469000000000094e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.253000000000000114e-01 6.880503399999999825e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.259700000000000153e-01 6.843634020000000096e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.266499999999999737e-01 6.809760649999999638e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.273199999999999776e-01 6.780713760000000034e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.280100000000000016e-01 6.755281829999999488e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.286900000000000155e-01 6.733862520000000185e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.293799999999999839e-01 6.716791340000000110e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.300799999999999623e-01 6.704087039999999664e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.307699999999999863e-01 6.695458109999999907e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.314700000000000202e-01 6.691668230000000772e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.321800000000000086e-01 6.692307299999999959e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.328899999999999970e-01 6.697241189999999511e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.336000000000000409e-01 6.707358399999999721e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.343100000000000294e-01 6.722250180000000075e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.350299999999999723e-01 6.741659909999999645e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.357500000000000262e-01 6.766326000000000285e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.364800000000000346e-01 6.796430080000001039e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.372099999999999875e-01 6.831406250000000568e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.379399999999999959e-01 6.872154480000000065e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.386800000000000144e-01 6.918422279999999480e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.394200000000000328e-01 6.970080040000000698e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.401700000000000057e-01 7.028634559999999976e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.409200000000000341e-01 7.092639120000000519e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.416700000000000070e-01 7.162120720000000329e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.424299999999999899e-01 7.239039659999999543e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.431899999999999729e-01 7.321498800000000307e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.439599999999999658e-01 7.411468239999999819e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.447300000000000142e-01 7.508376589999999906e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.455000000000000071e-01 7.611367500000000286e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.462799999999999545e-01 7.722429119999999481e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.470600000000000129e-01 7.840538280000000082e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.478500000000000258e-01 7.967251499999999931e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.486399999999999832e-01 8.101092479999999485e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.494299999999999962e-01 8.240299050000000625e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.502300000000000191e-01 7.634099880000000393e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.510399999999999965e-01 7.732629760000000463e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.518500000000000294e-01 7.829656800000001082e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.526600000000000068e-01 7.924718620000000824e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.534799999999999942e-01 8.018886840000000182e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.543000000000000371e-01 8.111072200000000176e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.551299999999999790e-01 8.202352859999999524e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.559599999999999764e-01 8.291632599999999576e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.567999999999999838e-01 8.380452800000000035e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.576399999999999912e-01 8.466339999999999977e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.584799999999999986e-01 8.550651999999999697e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.593299999999999605e-01 8.634026009999999918e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.601899999999999880e-01 8.715538409999999958e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.610500000000000154e-01 8.795450850000000598e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.619199999999999973e-01 8.873483199999999682e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.627900000000000347e-01 8.949433020000000516e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.636600000000000166e-01 9.022823600000000610e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.645400000000000085e-01 9.094764120000000673e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.654300000000000104e-01 9.165247559999999405e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.663200000000000123e-01 9.233135999999999566e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.672200000000000242e-01 9.299079660000000302e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.681199999999999806e-01 9.362400000000000722e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.690299999999999470e-01 9.424219789999999097e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.699400000000000244e-01 9.482919260000000072e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.708600000000000008e-01 9.539152740000000907e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.717799999999999772e-01 9.593174519999998484e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.727099999999999635e-01 9.644702130000000206e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.736400000000000055e-01 9.693042600000000286e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.745800000000000018e-01 9.738856179999998419e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.755299999999999527e-01 9.782127629999999296e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.764800000000000146e-01 9.822158720000000454e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.774399999999999755e-01 9.859135999999999456e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.783999999999999919e-01 9.892833600000000560e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.793700000000000183e-01 9.922958999999998975e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.803399999999999892e-01 9.949282419999998517e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.813299999999999801e-01 9.972676269999998233e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.823100000000000165e-01 9.992016270000000366e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.833100000000000174e-01 1.000790016999999921e+00 4.096000000000000000e+03
2.019062050000000000e+07 4.843000000000000083e-01 1.001968269999999883e+00 4.096000000000000000e+03
2.019062050000000000e+07 4.853100000000000191e-01 1.002747521999999947e+00 4.096000000000000000e+03
2.019062050000000000e+07 4.863199999999999745e-01 1.003132263999999996e+00 4.096000000000000000e+03
2.019062050000000000e+07 4.873399999999999954e-01 1.003091921999999858e+00 4.096000000000000000e+03
2.019062050000000000e+07 4.883700000000000263e-01 1.002623610000000109e+00 4.096000000000000000e+03
2.019062050000000000e+07 4.894000000000000017e-01 1.001703919999999970e+00 4.096000000000000000e+03
2.019062050000000000e+07 4.904300000000000326e-01 1.000379114000000014e+00 4.096000000000000000e+03
2.019062050000000000e+07 4.914800000000000280e-01 9.985399160000000274e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.925299999999999678e-01 9.962404310000000374e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.935899999999999732e-01 9.934979519999999065e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.946499999999999786e-01 9.902398350000000127e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.957200000000000495e-01 9.864828000000001040e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.968000000000000194e-01 9.821735999999999800e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.978899999999999992e-01 9.773082810000000009e-01 4.096000000000000000e+03
2.019062050000000000e+07 4.989800000000000346e-01 9.719631420000000022e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.000799999999999690e-01 9.660545440000000150e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.011900000000000244e-01 9.595282549999999411e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.022999999999999687e-01 9.524612599999999762e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.034199999999999786e-01 9.447683140000000535e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.045500000000000540e-01 9.364448000000000771e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.056899999999999729e-01 9.274354599999999893e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.068300000000000027e-01 9.178691299999999220e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.079900000000000526e-01 9.075241349999999541e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.091400000000000370e-01 8.966464539999999817e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.103100000000000414e-01 8.849796020000000318e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.114900000000000002e-01 8.725507909999999923e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.126699999999999591e-01 8.597988569999999164e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.138599999999999834e-01 8.470982100000000736e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.150599999999999623e-01 8.346032239999998659e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.162700000000000067e-01 8.222632290000000399e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.174900000000000055e-01 8.101305950000000644e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.187100000000000044e-01 7.981909480000001222e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.199400000000000688e-01 7.865132380000001699e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.211799999999999766e-01 7.749946599999999464e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.224299999999999500e-01 7.636881739999999974e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.236900000000000999e-01 7.525948990000000949e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.249599999999999822e-01 7.417159840000000504e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.262400000000000411e-01 7.310526079999999371e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.275199999999999889e-01 7.207505759999999206e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.288200000000000678e-01 7.105754340000000058e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.301200000000000356e-01 7.007656279999999738e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.314400000000000235e-01 6.910845760000000615e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.327600000000000113e-01 6.817729719999999771e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.340900000000000647e-01 6.727397640000000179e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.354299999999999615e-01 6.640402859999998686e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.367899999999999894e-01 6.555279479999999159e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.381500000000000172e-01 6.473944500000000657e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.395199999999999996e-01 6.395470079999999724e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.408999999999999364e-01 6.320957400000000170e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.422899999999999388e-01 6.249349960000000204e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.436900000000000066e-01 6.181755300000000286e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.451099999999999834e-01 6.117224420000000329e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.465299999999999603e-01 6.057191989999999304e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.479600000000000026e-01 6.001257920000000468e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.494099999999999540e-01 5.949011480000000462e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.508600000000000163e-01 5.901363180000001041e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.523299999999999876e-01 5.858011980000000785e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.537999999999999590e-01 5.819330399999999015e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.552899999999999503e-01 5.785011220000000343e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.567900000000000071e-01 5.756095020000000506e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.582999999999999075e-01 5.732066099999999498e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.598200000000000953e-01 5.712963100000000294e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.613599999999999701e-01 5.699488080000000290e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.628999999999999559e-01 5.691481899999999428e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.644600000000000728e-01 5.689192339999999959e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.660299999999999221e-01 5.692563709999999277e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.676100000000000589e-01 5.702210060000000302e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.692099999999999937e-01 5.718283660000000879e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.708099999999999286e-01 5.740636169999999705e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.724299999999999944e-01 5.770094399999999846e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.740599999999999037e-01 5.806042839999999705e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.757100000000000550e-01 5.844607920000000068e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.773700000000000498e-01 5.882245560000000095e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.790399999999999991e-01 5.918946880000000021e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.807200000000000140e-01 5.953541439999999740e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.824199999999999378e-01 5.987860019999999839e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.841300000000000381e-01 6.020627910000000416e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.858600000000000474e-01 6.051933800000000030e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.875900000000000567e-01 6.081556499999999366e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.893500000000000405e-01 6.110970150000001322e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.911100000000000243e-01 6.138086240000000249e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.928999999999999826e-01 6.287111599999999356e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.946900000000000519e-01 6.304903380000000945e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.965000000000000302e-01 6.321707000000000853e-01 4.096000000000000000e+03
2.019062050000000000e+07 5.983300000000000285e-01 6.337511359999999927e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.001699999999999813e-01 6.351599110000000215e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.020299999999999541e-01 6.364059130000000453e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.038999999999999924e-01 6.375372299999999548e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.057799999999999851e-01 6.384921199999999963e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.076900000000000635e-01 6.392898800000000881e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.096000000000000307e-01 6.398971199999999859e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.115399999999999725e-01 6.403435339999999920e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.134899999999999798e-01 6.406062579999999285e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.154600000000000071e-01 6.406938600000000594e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.174400000000000999e-01 6.405940000000001078e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.194400000000001016e-01 6.402531840000000862e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.214600000000000124e-01 6.396687779999999934e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.234899999999999887e-01 6.146302071000000478e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.255399999999999849e-01 6.148370105999999558e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.276100000000000012e-01 6.147942038000000498e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.297000000000000375e-01 6.144801510000000855e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.318099999999999827e-01 6.138981864999999427e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.339299999999999935e-01 6.130356671999999119e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.360700000000000243e-01 6.118802579000001129e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.382299999999999640e-01 6.104287012000000345e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.404099999999999238e-01 6.053987852999999086e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.426100000000000145e-01 6.033979377999999505e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.448200000000000598e-01 6.010689630000000117e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.470599999999999685e-01 5.983816761999999345e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.493099999999999428e-01 5.953588320999999572e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.515900000000000025e-01 5.919499673000000461e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.538800000000000168e-01 5.881715987999999173e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.562000000000000055e-01 5.839851900000000429e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.585299999999999487e-01 5.794076204999999424e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.608899999999999775e-01 5.743993256999999630e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.632700000000000262e-01 6.804486929999999933e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.656599999999999184e-01 6.574856951999999977e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.680800000000000072e-01 6.333732440000000574e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.705200000000000049e-01 6.084499635999999212e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.729899999999999771e-01 5.826680120999999657e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.754700000000000149e-01 5.562225262000000114e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.779800000000000271e-01 5.288854182000000126e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.804999999999999938e-01 5.008207799999999654e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.830600000000000005e-01 4.716734217999999368e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.856299999999999617e-01 6.246226425999999998e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.882300000000000084e-01 6.073560927000000165e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.908500000000000751e-01 5.902967824999999502e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.934900000000000508e-01 5.734538158999999968e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.961600000000000010e-01 5.567887679999999895e-01 4.096000000000000000e+03
2.019062050000000000e+07 6.988499999999999712e-01 5.403717854999999792e-01 4.096000000000000000e+03
2.019062050000000000e+07 7.015599999999999614e-01 5.242266787999999567e-01 4.096000000000000000e+03
2.019062050000000000e+07 7.042999999999999261e-01 5.083073959999999669e-01 4.096000000000000000e+03
2.019062050000000000e+07 7.070700000000000873e-01 4.926439517999999795e-01 4.096000000000000000e+03
2.019062050000000000e+07 7.098499999999999810e-01 4.885258685000000156e-01 4.096000000000000000e+03
2.019062050000000000e+07 7.126699999999999147e-01 4.735335814999999671e-01 4.096000000000000000e+03
2.019062050000000000e+07 7.155099999999999794e-01 4.588923384999999411e-01 4.096000000000000000e+03
2.019062050000000000e+07 7.183699999999999530e-01 4.446279277999999890e-01 4.096000000000000000e+03
2.019062050000000000e+07 7.212600000000000122e-01 4.306931964000000335e-01 4.096000000000000000e+03
